gid,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,direct_seed_senders,seed_reach_4,pagerank,betweenness_unweighted,cluster_id_example,component_id
100000008632060100,3,False,1,9,6000.0,339200.0,1,12,56.53333333333333,0,1,0.0002880256481640291,0.0005365436581217867,0,0
100000008746449100,3,False,1,10,10000.0,1009000.0,1,10,100.9,0,3,0.00028700414108164825,0.00016598228268404117,5,0
100000003031761100,3,False,1,0,460408.0,0.0,1,0,0.0,0,1,0.0003183607828225481,0.0,3,0
100000008388049100,3,False,1,0,496400.0,0.0,1,0,0.0,0,2,0.00030921374363523924,0.0,13,0
100000002677201100,3,False,1,1,150000.0,87750.0,1,1,0.585,0,1,0.00030890584852738594,2.139985994980544e-05,5,0
100000002901457100,3,False,1,3,340000.0,119000.0,1,3,0.35,0,2,0.00037426561132708236,7.569209722986739e-05,0,0
100000001160401100,3,False,1,0,47190.0,0.0,2,0,0.0,0,1,0.00030488851800838674,0.0,0,0
100000002842321100,3,False,1,0,160000.0,0.0,1,0,0.0,0,3,0.00029075476206914423,0.0,4,0
100000002547110100,3,False,6,0,1500000.0,0.0,10,0,0.0,0,3,0.0005516278220472679,0.0,5,0
100000001600934100,3,False,1,1,180300.0,11000.0,2,1,0.06100942872989462,0,1,0.0023668517583921712,0.0,3,0
100000002818726100,3,False,1,0,10879.0,0.0,1,0,0.0,0,3,0.0002895964508153981,0.0,14,0
100000008712827100,3,False,1,0,76000.0,0.0,1,0,0.0,0,1,0.0002974312054351879,0.0,6,1
100000008259451100,3,False,1,0,55000.0,0.0,1,0,0.0,0,1,0.0003011151344797481,0.0,15,0
100000003060517100,3,False,1,0,315955.0,0.0,1,0,0.0,0,1,0.00036188349261669046,0.0,17,0
100000002621434100,3,False,1,0,81000.0,0.0,1,0,0.0,0,1,0.0002897423900896509,0.0,5,0
100000001860090100,3,False,1,0,5000.0,0.0,1,0,0.0,0,1,0.00037803658179597294,0.0,8,0
100000004689658100,3,False,1,1,456100.0,7092.0,1,1,0.015549221661916246,0,1,0.0003863163581277,1.922024458454748e-05,3,0
100000003486970100,3,False,1,0,150000.0,0.0,1,0,0.0,0,3,0.00029043067032840335,0.0,4,0
100000004659919100,3,False,1,1,110000.0,39000.0,2,1,0.35454545454545455,0,2,0.0007249529791849307,2.4173915869224665e-05,50,0
100000006111439100,3,False,3,4,20570.0,24000.0,3,4,1.166747690811862,0,2,0.00036550170106991627,1.7555636130218346e-05,4,0
100000002521039100,3,False,1,0,349370.0,0.0,1,0,0.0,0,2,0.00030524580110660585,0.0,0,0
100000008493007100,3,False,1,1,26150.0,26150.0,1,1,1.0,0,1,0.0002896507281429226,1.387027959709612e-06,84,1
100000007793871100,3,False,1,0,26000.0,0.0,3,0,0.0,0,3,0.0006872267875117614,0.0,10,0
100000001650895100,3,False,1,1,153500.0,10000.0,1,1,0.06514657980456026,0,1,0.00030927489327733915,2.19943005039667e-05,9,0
100000002567887100,3,False,1,0,50915.0,0.0,1,0,0.0,0,3,0.00028721940731527283,0.0,4,0
100000008055972100,3,False,1,0,28300.0,0.0,1,0,0.0,0,1,0.0002899862953681657,0.0,6,1
100000008684452100,3,False,1,0,51800.0,0.0,1,0,0.0,0,1,0.0002936541231789628,0.0,6,1
100000000764836100,3,False,1,2,251716.0,50000.0,1,2,0.1986365586613485,0,1,0.00033678317937202955,3.844048916909496e-05,3,0
100000003072676100,3,False,1,0,31545.0,0.0,1,0,0.0,0,1,0.00029318851653853617,0.0,17,0
100000008757369100,3,False,1,1,25961.0,58398.0,1,3,2.249451099726513,0,1,0.0002878715741932152,1.922024458454748e-05,0,0
100000007618425100,3,False,1,0,39348.0,0.0,1,0,0.0,0,1,0.0002950732143281281,0.0,17,0
100000004671609100,3,False,1,0,100000.0,0.0,1,0,0.0,0,1,0.00030024211151879094,0.0,13,0
100000004676985100,3,False,1,1,32260.0,27102.0,1,1,0.8401115933044018,0,2,0.0002873861763544214,1.922024458454748e-05,0,0
100000002531406100,3,False,1,1,520000.0,500000.0,1,1,0.9615384615384616,0,1,0.0003226050843745726,7.925874055483496e-07,3,0
100000002877262100,3,False,1,0,100000.0,0.0,1,0,0.0,0,3,0.00029991776286086456,0.0,5,0
100000007591246100,3,False,1,1,12190.0,120000.0,1,1,9.844134536505333,0,2,0.00029789309382384895,1.0237587321666182e-06,14,0
100000008712184100,3,False,1,0,18000.0,0.0,1,0,0.0,0,1,0.0002883786942425823,0.0,6,1
100000002975437100,3,False,1,1,530000.0,8500.0,2,1,0.016037735849056604,0,1,0.0005210057143091022,0.0,32,0
100000005008589100,3,False,1,0,42806.68,0.0,1,0,0.0,0,1,0.00030309402044475066,0.0,0,0
100000000782285100,3,False,1,0,6151.0,0.0,1,0,0.0,0,1,0.0003196030120468737,0.0,0,0
100000005198498100,3,False,1,0,28800.0,0.0,1,0,0.0,0,1,0.00029006433425775714,0.0,6,1
100000008517538100,3,False,3,17,155500.0,1439000.0,6,18,9.254019292604502,0,2,0.00030701646079282416,0.0002458053647176589,5,0
100000005756535100,3,False,1,0,20000.0,0.0,1,0,0.0,0,1,0.0005415991635083555,0.0,18,1
100000004917367100,3,False,2,0,120000.0,0.0,2,0,0.0,0,3,0.0002940276420429223,0.0,4,0
100000001222263100,3,False,1,1,745570.0,420000.0,1,5,0.5633273870998028,0,3,0.00030973260213170513,1.922024458454748e-05,4,0
100000001149815100,3,False,1,0,12000.0,0.0,1,0,0.0,0,1,0.00028744222756748515,0.0,6,1
100000006020215100,3,False,1,2,30000.0,33800.0,1,2,1.1266666666666667,0,3,0.00029667460701655716,6.055520199044305e-05,14,0
100000000673868100,3,False,1,5,2030650.0,383000.0,5,19,0.18860955851574618,0,1,0.0011728050936714379,4.1016398237127094e-05,30,0
100000008749900100,3,False,1,0,17150.0,0.0,1,0,0.0,0,1,0.00028824602813027684,0.0,6,1
100000002862113100,3,False,1,0,47405.0,0.0,2,0,0.0,0,1,0.00029896839526532333,0.0,15,0
100000001066017100,3,False,2,4,136123.0,82500.0,3,4,0.6060695106631503,0,2,0.0003012384075340412,7.688097833818992e-05,0,0
100000008436257100,3,False,2,0,35000.0,0.0,2,0,0.0,0,1,0.0002945798149854981,0.0,17,0
100000003016438100,3,False,1,1,200000.0,300000.0,1,3,1.5,0,1,0.00031668469996408427,2.139985994980544e-05,5,0
100000002534091100,3,False,1,0,22200.0,0.0,1,0,0.0,0,2,0.00029636616273709014,0.0,3,0
100000006882208100,3,False,1,0,18000.0,0.0,1,0,0.0,0,2,0.0006403184460375346,0.0,2,0
100000005362848100,3,False,1,0,29000.0,0.0,1,0,0.0,0,1,0.00029637417941000597,0.0,9,0
100000001073568100,3,False,1,2,707465.0,219503.0,4,3,0.31026693900051594,0,1,0.00048553543751327804,1.922024458454748e-05,15,0
100000008687733100,3,False,1,0,14650.0,0.0,1,0,0.0,0,1,0.00028785583368231974,0.0,6,1
100000007229557100,3,False,3,0,878000.0,0.0,3,0,0.0,0,4,0.0003942093306983496,0.0,20,0
100000001052789100,3,False,1,0,70975.0,0.0,1,0,0.0,0,1,0.00029770710734911807,0.0,21,0
100000006967370100,3,False,1,1,33225.0,13526.27,1,1,0.40711121143717083,0,1,0.0002935942953782791,1.922024458454748e-05,17,0
100000001837130100,3,False,1,0,172900.0,0.0,1,0,0.0,0,1,0.00030090245579956094,0.0,0,0
100000005820746100,3,False,1,1,1989000.0,60000.0,2,1,0.030165912518853696,0,1,0.0009894619054566852,0.0,26,0
100000002883402100,3,False,3,0,300000.0,0.0,3,0,0.0,0,4,0.00030065707174589223,0.0,5,0
100000008582730100,3,False,1,1,5000.0,5000.0,1,1,1.0,0,1,0.0008925911171850297,0.0,21,0
100000003116106100,3,False,1,0,494050.0,0.0,2,0,0.0,0,3,0.0003015810466685917,0.0,4,0
100000001818442100,3,False,1,0,42215.0,0.0,1,0,0.0,0,1,0.00030129785381765185,0.0,9,0
100000008690762100,3,False,1,0,26750.0,0.0,1,0,0.0,0,1,0.00028974437481043224,0.0,6,1
100000008712991100,3,False,1,0,66100.0,0.0,1,0,0.0,0,1,0.00029588603542127765,0.0,6,1
100000003292191100,3,False,1,0,112000.0,0.0,1,0,0.0,0,1,0.0002996284816997216,0.0,20,0
100000005367284100,3,False,1,2,13700.0,48300.0,1,5,3.5255474452554743,0,2,0.00028914323405377366,3.844048916909496e-05,0,0
100000003216073100,3,False,1,1,37001.0,70000.0,1,1,1.891840761060512,0,1,0.0002882046043550016,7.925874055483496e-07,3,0
100000006169033100,3,False,1,3,49000.0,1140271.0,1,10,23.270836734693876,0,1,0.00041804163396876693,3.923307657464331e-05,44,0
100000004407753100,3,False,1,1,250000.0,100000.0,4,1,0.4,0,1,0.0008785641580238728,0.0,29,0
100000004420041100,3,False,1,7,69638.0,651830.0,1,11,9.360263074758034,0,1,0.00029973777192393526,0.00015424862618236015,12,0
100000004715209100,3,False,1,5,5000.0,350450.0,1,17,70.09,0,1,0.0002875439757603291,7.767356574373826e-05,31,0
100000004580254100,3,False,2,0,27940.0,0.0,2,0,0.0,0,1,0.0003122789899791896,0.0,17,0
100000001056414100,3,False,1,0,250000.0,0.0,1,0,0.0,0,2,0.0002974772562529216,0.0,13,0
100000008686494100,3,False,1,0,15700.0,0.0,1,0,0.0,0,1,0.00028801971535046174,0.0,6,1
100000002822472100,3,False,2,0,266722.0,0.0,2,0,0.0,0,3,0.00031223557685989975,0.0,13,0
100000001831496100,3,False,1,1,25000.0,373000.0,1,1,14.92,0,1,0.0002926355852456805,1.8493706129461493e-06,10,0
100000008732488100,3,False,1,1,137000.0,10000.0,1,1,0.072992700729927,0,1,0.0003134431769510035,1.922024458454748e-05,3,0
100000004007197100,3,False,1,0,10048.0,0.0,1,0,0.0,0,1,0.00028768870831810195,0.0,39,2
100000002815005100,3,False,1,0,476500.0,0.0,1,0,0.0,0,2,0.00031901272651967556,0.0,5,0
100000005756189100,3,False,1,1,65000.0,49050.0,1,1,0.7546153846153846,0,3,0.0002876758905321063,1.922024458454748e-05,4,0
100000004877085100,3,False,1,3,25000.0,95600.0,1,9,3.824,0,3,0.00029482372155001277,5.7660733753642434e-05,14,0
100000002713074100,3,False,2,1,700000.0,430000.0,2,2,0.6142857142857143,0,1,0.00043360981661775996,1.922024458454748e-05,17,0
100000002356167100,3,False,1,2,300000.0,29500.0,1,3,0.09833333333333333,0,3,0.0002952920464395158,3.844048916909496e-05,4,0
100000004140487100,3,False,1,10,24510.0,262600.0,1,19,10.713994288045695,0,1,0.000289427144859754,0.0003253704385731911,1,0
100000003147719100,3,False,1,0,100000.0,0.0,1,0,0.0,0,1,0.00029072126443008105,0.0,5,0
100000008745884100,3,False,1,0,20000.0,0.0,1,0,0.0,0,1,0.000288690849800948,0.0,6,1
100000002559089100,3,False,2,0,715000.0,0.0,2,0,0.0,0,1,0.00039242595373201265,0.0,13,0
100000004984689100,3,False,1,0,53030.0,0.0,1,0,0.0,0,1,0.0002963587248842163,0.0,3,0
100000004340038100,3,False,1,1,9978.0,49000.0,1,1,4.910803768290238,0,3,0.0002892629212543268,1.922024458454748e-05,14,0
100000005052998100,3,False,1,1,9500.0,28400.0,1,1,2.9894736842105263,0,2,0.0002861043339042946,4.33335300032448e-06,0,0
100000007597382100,3,False,1,0,15700.0,0.0,1,0,0.0,0,3,0.00028607811825025404,0.0,4,0
100000008697670100,3,False,1,0,25350.0,0.0,1,0,0.0,0,1,0.0002895258659195763,0.0,6,1
100000008460102100,3,False,1,31,17500.0,476570.0,1,34,27.23257142857143,0,1,0.00029968918055683897,0.0009777226136943517,22,0
100000004399686100,3,False,1,0,806000.0,0.0,2,0,0.0,0,1,0.0005708068229548233,0.0,26,0
100000008688155100,3,False,1,0,23600.0,0.0,1,0,0.0,0,1,0.00028925272980600625,0.0,6,1
100000004386331100,3,False,1,2,20000.0,17500.0,1,2,0.875,0,2,0.0005126940455197122,2.0210978841482916e-05,12,0
100000007999728100,3,False,1,0,23250.0,0.0,1,0,0.0,0,1,0.00029214094487369326,0.0,15,0
100000001597424100,3,False,1,0,48100.0,0.0,1,0,0.0,0,1,0.00029916483815591255,0.0,15,0
100000003677936100,3,False,1,1,71000.0,13000.0,1,2,0.18309859154929578,0,1,0.000308883638599444,1.922024458454748e-05,11,0
100000002943472100,3,False,1,0,170000.0,0.0,1,0,0.0,0,3,0.00030996169091136613,0.0,5,0
100000004892144100,3,False,2,1,4500000.0,180300.0,7,1,0.04006666666666667,0,2,0.0027832036872124295,0.0,26,0
100000008077552100,3,False,1,0,214000.0,0.0,1,0,0.0,0,1,0.00032910951980133827,0.0,3,0
100000002914245100,3,False,1,0,140611.0,0.0,1,0,0.0,0,1,0.00029558398554384,0.0,3,0
100000004906181100,3,False,1,7,100000.0,2473417.91,1,33,24.734179100000002,0,3,0.00028881021162469923,0.00013454171209183234,37,0
100000008514970100,3,False,1,1,379966.0,31000.0,1,1,0.0815862471905381,0,1,0.0003126314885305634,7.925874055483496e-07,3,0
100000008258458100,3,False,1,2,19000.0,1557988.0,1,4,81.99936842105264,0,2,0.0002912603933485006,3.844048916909496e-05,66,0
100000003484058100,3,False,1,1,110000.0,6000.0,1,1,0.05454545454545454,0,1,0.0003166609747422053,1.922024458454748e-05,15,0
100000003574895100,3,False,1,1,27968.0,20000.0,1,1,0.7151029748283753,0,2,0.00028714445105582987,1.922024458454748e-05,0,0
100000000896111100,3,False,1,0,287100.0,0.0,1,0,0.0,0,1,0.00038717189285320344,0.0,26,0
100000008715887100,3,False,1,0,18000.0,0.0,1,0,0.0,0,1,0.0002883786942425823,0.0,6,1
100000000560751100,3,False,1,0,25000.0,0.0,1,0,0.0,0,2,0.0005524500973404968,0.0,14,0
100000008708207100,3,False,2,0,465000.0,0.0,2,0,0.0,0,3,0.00035978690472981295,0.0,5,0
100000003152964100,3,False,1,1,141847.0,5500.0,1,1,0.03877417217142414,0,1,0.0003144293427145823,1.922024458454748e-05,3,0
100000004991812100,3,False,1,0,10000.0,0.0,1,0,0.0,0,2,0.0003463600077195257,0.0,25,0
100000000291908100,3,False,1,1,295500.0,13300.0,5,1,0.045008460236886635,0,1,0.0007065527083397005,1.981468513870874e-05,49,0
100000003132484100,3,False,1,0,90000.0,0.0,1,0,0.0,0,1,0.0005388233251189476,0.0,19,0
100000004077081100,3,False,1,4,140000.0,615000.0,1,6,4.392857142857143,0,3,0.0002901065785876625,0.00011599154155885528,1,0
100000004770073100,3,False,1,1,5462.4,5466.97,1,1,1.0008366285881665,0,1,0.0002878055588504013,1.922024458454748e-05,0,0
100000003163886100,3,False,1,0,500000.0,0.0,1,0,0.0,0,2,0.0007338350680593711,0.0,55,0
100000000795374100,3,False,1,0,50000.0,0.0,1,0,0.0,0,1,0.00029574224412010574,0.0,3,0
100000002391278100,3,False,1,1,30000.0,52700.0,5,2,1.7566666666666666,0,1,0.0003913223411329357,0.0,8,0
100000004635886100,3,False,1,0,23000.0,0.0,1,0,0.0,0,2,0.00029245851948138683,0.0,2,0
100000000413678100,3,False,2,3,306500.0,528198.0,2,18,1.723321370309951,0,3,0.00030069885417385005,5.7660733753642434e-05,3,0
100000008659950100,3,False,1,0,246000.0,0.0,1,0,0.0,0,3,0.0003208665270804821,0.0,5,0
100000003964910100,3,False,2,0,1000000.0,0.0,2,0,0.0,0,1,0.0005093616966720359,0.0,17,0
100000008764654100,3,False,1,0,26150.0,0.0,1,0,0.0,0,1,0.0002896507281429226,0.0,6,1
100000005830339100,3,False,5,1,476341.0,339251.0,12,1,0.7122019729563485,0,2,0.00036360006135440447,3.797814651585842e-06,1,0
100000002032323100,3,False,1,1,300000.0,1050000.0,1,2,3.5,0,1,0.00040405018679958674,1.9616538287321655e-05,5,0
100000008668099100,3,False,1,0,15700.0,0.0,1,0,0.0,0,1,0.00028801971535046174,0.0,6,1
100000008634520100,3,False,1,0,90000.0,0.0,1,0,0.0,0,3,0.00029848291599650714,0.0,5,0
100000002103448100,3,False,1,0,27000.0,0.0,1,0,0.0,0,1,0.000289783394255228,0.0,6,1
100000005996909100,3,False,1,0,5500.0,0.0,1,0,0.0,0,2,0.00031594960600230085,0.0,16,0
100000007392365100,3,False,1,6,9613.0,1765600.0,1,9,183.66794965151357,0,2,0.0002861106980605716,0.00011532146750728487,43,0
100000008279405100,3,False,1,0,234738.0,0.0,2,0,0.0,0,1,0.00033332885250302973,0.0,3,0
100000008343874100,3,False,2,2,283535.0,176400.0,2,5,0.6221454141464017,0,2,0.0003076522795593052,3.883678287186913e-05,3,0
100000002548759100,3,False,2,0,375000.0,0.0,2,0,0.0,0,3,0.00030852903010496164,0.0,5,0
100000003069463100,3,False,1,1,11500.0,17920.0,1,1,1.5582608695652174,0,1,0.0002884531759834954,1.9616538287321655e-05,28,0
100000008474391100,3,False,1,0,20000.0,0.0,1,0,0.0,0,2,0.0004071507212217605,0.0,25,0
100000003097324100,3,False,2,0,294000.0,0.0,2,0,0.0,0,3,0.0003260131114572481,0.0,20,0
100000001852140100,3,False,1,0,30000.0,0.0,1,0,0.0,0,1,0.0008047208113869023,0.0,76,11
100000003293377100,3,False,1,0,50000.0,0.0,1,0,0.0,0,3,0.000287189752920995,0.0,4,0
100000006048193100,3,False,1,0,41559.0,0.0,1,0,0.0,0,2,0.00029641085375483743,0.0,0,0
100000002435265100,3,False,1,0,132628.0,0.0,3,0,0.0,0,2,0.00029303889880759933,0.0,0,0
100000004587414100,3,False,2,0,533603.0,0.0,2,0,0.0,0,3,0.0003148717706403767,0.0,4,0
100000001726614100,3,False,1,0,138717.0,0.0,1,0,0.0,0,1,0.0002978710303376365,0.0,0,0
100000003934614100,3,False,2,1,17000.0,11500.0,2,2,0.6764705882352942,0,1,0.0003134906893691794,6.604895046236247e-08,35,0
100000008772246100,3,False,1,0,44500.0,0.0,1,0,0.0,0,1,0.00029251475539092793,0.0,6,1
100000002603371100,3,False,1,0,9300.0,0.0,1,0,0.0,0,1,0.0002893766428347351,0.0,0,0
100000004445291100,3,False,1,0,19500.0,0.0,2,0,0.0,0,1,0.0003192394235172127,0.0,27,0
100000008571243100,3,False,1,0,134000.0,0.0,1,0,0.0,0,1,0.00030626343281042745,0.0,9,0
100000001138283100,3,False,1,2,81805.0,50000.0,1,2,0.6112095837662734,0,1,0.0003022132575532862,1.9022097733160393e-05,3,0
100000002593344100,3,False,2,0,431000.0,0.0,2,0,0.0,0,3,0.0003589615897510939,0.0,5,0
100000007390016100,3,False,1,1,511000.0,346500.0,13,14,0.678082191780822,0,3,0.0018430013608097095,0.0,85,0
100000001285440100,3,False,2,0,243000.0,0.0,2,0,0.0,0,1,0.0003203647790984497,0.0,20,0
100000006746688100,3,False,1,0,41000.0,0.0,1,0,0.0,0,1,0.000291968483163788,0.0,6,1
100000006471232100,3,False,1,0,41800.0,0.0,1,0,0.0,0,1,0.00029209334538713425,0.0,6,1
100000008662805100,3,False,1,0,16500.0,0.0,1,0,0.0,0,1,0.000288144577573808,0.0,6,1
100000004292885100,3,False,1,0,112700.0,0.0,1,0,0.0,0,1,0.00030315925993119875,0.0,6,1
100000008190442100,3,False,1,0,13000.0,0.0,1,0,0.0,0,1,0.000287598305346668,0.0,6,1
100000007131370100,3,False,1,1,30000.0,30000.0,1,1,1.0,0,3,0.0008999890359090033,0.0,16,0
100000008717802100,3,False,1,0,26150.0,0.0,1,0,0.0,0,1,0.0002896507281429226,0.0,6,1
100000005357034100,3,False,1,0,9754.0,0.0,1,0,0.0,0,2,0.0002861186391759261,0.0,0,0
100000005532138100,3,False,1,0,25046.0,0.0,1,0,0.0,0,1,0.00029379367547638114,0.0,11,0
100000005264874100,3,False,1,2,30000.0,78000.0,1,3,2.6,0,1,0.00042829267239375297,7.925874055483496e-07,38,0
100000008193258100,3,False,1,1,75000.0,30000.0,2,1,0.4,0,1,0.00029737422274379974,1.922024458454748e-05,17,0
100000003190207100,3,False,1,1,5000.0,377000.0,1,8,75.4,0,2,0.0002991258827616204,2.1003566247031264e-05,23,0
100000004321983100,3,False,1,2,10840.0,36200.0,1,3,3.339483394833948,0,1,0.0003237813951694772,1.387027959709612e-06,8,0
100000002633108100,3,False,1,0,320000.0,0.0,3,0,0.0,0,1,0.0003760178193806783,0.0,15,0
100000005941908100,3,False,1,0,10000.0,0.0,1,0,0.0,0,2,0.0006923487710335455,0.0,15,0
100000001835625100,3,False,1,0,75130.0,0.0,1,0,0.0,0,3,0.0002880041954654767,0.0,4,0
100000008671081100,3,False,1,0,37200.0,0.0,1,0,0.0,0,1,0.0002913753876028931,0.0,6,1
100000002908521100,3,False,1,0,44500.0,0.0,1,0,0.0,0,1,0.00029251475539092793,0.0,6,1
100000000749118100,3,False,1,1,10330.0,16500.0,1,1,1.5972894482090998,0,2,0.00028615107947694863,1.922024458454748e-05,0,0
100000008652094100,3,False,1,0,35000.0,0.0,1,0,0.0,0,2,0.0002875404930641467,0.0,0,0
100000007647294100,3,False,1,0,385000.0,0.0,1,0,0.0,0,1,0.000579218128600068,0.0,36,0
100000003270419100,3,False,1,0,150000.0,0.0,1,0,0.0,0,2,0.0008334814098706033,0.0,14,0
100000003050771100,3,False,1,0,229000.0,0.0,1,0,0.0,0,3,0.00037033984858502356,0.0,14,0
100000008427027100,3,False,1,0,300000.0,0.0,1,0,0.0,0,2,0.0005512640793595239,0.0,1,0
100000004291560100,3,False,1,0,47190.0,0.0,1,0,0.0,0,2,0.00028822703346252307,0.0,0,0
100000003594472100,3,False,1,0,20000.0,0.0,1,0,0.0,0,1,0.0002944536874283026,0.0,32,0
100000002575080100,3,False,1,1,13000.0,12500.0,1,1,0.9615384615384616,0,3,0.0005518178489503663,1.981468513870874e-05,16,0
100000008038077100,3,False,1,0,499850.0,0.0,2,0,0.0,0,3,0.00030176901987822143,0.0,4,0
100000003899325100,3,False,1,0,50120.0,0.0,1,0,0.0,0,1,0.0002966402059541681,0.0,3,0
100000001155773100,3,False,1,0,21500.0,0.0,1,0,0.0,0,1,0.0002889249664697223,0.0,6,1
100000000611474100,3,False,1,0,32000.0,0.0,1,0,0.0,0,1,0.0005956216679556007,0.0,25,0
100000006704530100,3,False,1,3,450500.0,428000.0,1,5,0.9500554938956715,0,1,0.0003985422277542583,5.8849614861964964e-05,28,0
100000003996562100,3,False,1,0,7700.0,0.0,1,0,0.0,0,1,0.0003281736881837659,0.0,0,0
100000002646887100,3,False,1,0,24354.0,0.0,1,0,0.0,0,1,0.00029518757307712165,0.0,5,0
100000002556775100,3,False,1,0,300000.0,0.0,1,0,0.0,0,3,0.0002952920464395158,0.0,4,0
100000002722108100,3,False,1,0,800000.0,0.0,2,0,0.0,0,2,0.00032367477273130915,0.0,13,0
100000002737980100,3,False,1,0,32900.0,0.0,1,0,0.0,0,2,0.00029542388166028027,0.0,2,0
100000002913340100,3,False,1,0,23600.0,0.0,1,0,0.0,0,1,0.00028925272980600625,0.0,6,1
100000003610172100,3,False,1,0,70000.0,0.0,1,0,0.0,0,3,0.0002878379364024767,0.0,4,0
100000001052945100,3,False,1,3,56520.0,1595700.0,1,6,28.23248407643312,0,1,0.0003015447649742742,5.7660733753642434e-05,57,0
100000002369510100,3,False,1,0,37150.0,0.0,1,0,0.0,0,1,0.000291367583713934,0.0,6,1
100000001954534100,3,False,1,1,13000.0,40000.0,1,1,3.076923076923077,0,1,0.0003659515092221361,1.9616538287321655e-05,0,0
100000008488166100,3,False,1,0,5600.0,0.0,1,0,0.0,0,1,0.0002864433297807149,0.0,6,1
100000005100475100,3,False,1,0,40000.0,0.0,1,0,0.0,0,1,0.0003377497462501435,0.0,8,0
100000002708624100,3,False,1,0,25000.0,0.0,1,0,0.0,0,1,0.000328736126653088,0.0,27,0
100000004591973100,3,False,1,1,10000.0,100000.0,1,1,10.0,0,2,0.00039913166986850154,2.0409125692870002e-05,12,0
100000000802149100,3,False,1,0,104128.0,0.0,1,0,0.0,0,1,0.0002948035998809035,0.0,0,0
100000003095610100,3,False,1,0,23665.0,0.0,1,0,0.0,0,1,0.00029438645311679446,0.0,9,0
100000004183610100,3,False,1,1,22000.0,915000.0,1,3,41.59090909090909,0,2,0.0003407627226653414,1.9616538287321655e-05,14,0
100000005198906100,3,False,1,1,227970.0,60000.0,1,1,0.26319252533228055,0,3,0.0002929576136309596,1.922024458454748e-05,4,0
100000008599354100,3,False,1,1,177000.0,38200.0,1,2,0.21581920903954802,0,2,0.0003317435534185647,4.359230730515923e-06,0,0
100000001303311100,3,False,5,0,1324000.0,0.0,5,0,0.0,0,3,0.0005016994290161644,0.0,20,0
100000008776420100,3,False,1,0,69500.0,0.0,1,0,0.0,0,1,0.00029641669987049937,0.0,6,1
100000004737764100,3,False,1,0,600000.0,0.0,1,0,0.0,0,1,0.0006766224227546179,0.0,1,0
100000003154105100,3,False,1,7,60000.0,338000.0,1,9,5.633333333333334,0,1,0.000550680796574537,0.0001400898239306708,24,0
100000008708025100,3,False,1,0,10000.0,0.0,1,0,0.0,0,1,0.0003092890887695541,0.0,29,0
100000008740793100,3,False,1,0,21000.0,0.0,1,0,0.0,0,1,0.00028884692758013086,0.0,6,1
100000008459449100,3,False,1,0,53700.0,0.0,1,0,0.0,0,2,0.0002995780948902197,0.0,0,0
100000008677518100,3,False,1,0,48700.0,0.0,1,0,0.0,0,1,0.000293170282063496,0.0,6,1
100000002212494100,3,False,1,0,160000.0,0.0,1,0,0.0,0,1,0.00035664443990538483,0.0,32,0
100000001825934100,3,False,1,1,40000.0,97000.0,1,1,2.425,0,1,0.00047586713178590705,9.90734256935437e-07,38,0
100000003736419100,3,False,1,1,23300.0,10000.0,1,1,0.4291845493562232,0,2,0.0002916476006545207,1.922024458454748e-05,0,0
100000008430691100,3,False,1,2,20000.0,604900.0,1,2,30.245,0,1,0.0003069779355111296,1.9616538287321655e-05,51,0
100000003073635100,3,False,1,0,129231.0,0.0,1,0,0.0,0,1,0.0003118625039951041,0.0,3,0
100000001686328100,3,False,1,0,140000.0,0.0,1,0,0.0,0,2,0.0003150543933476953,0.0,5,0
100000008707810100,3,False,1,0,26200.0,0.0,1,0,0.0,0,1,0.00028965853203188175,0.0,6,1
100000001236706100,3,False,3,2,142700.0,36000.0,3,2,0.25227750525578135,0,5,0.0007662915221773794,3.923307657464331e-05,14,0
100000008536546100,3,False,2,0,250000.0,0.0,2,0,0.0,0,2,0.0003172528720016747,0.0,20,0
100000007140834100,3,False,1,0,10200.0,0.0,2,0,0.0,0,1,0.0007122600056993953,0.0,8,0
100000007022818100,3,False,1,0,17200.0,0.0,1,0,0.0,0,1,0.000288253832019236,0.0,6,1
100000007484343100,3,False,2,0,26757.0,0.0,2,0,0.0,0,2,0.0002891334225528798,0.0,0,0
100000001379511100,3,False,1,0,55000.0,0.0,1,0,0.0,0,1,0.0003072907911907118,0.0,5,0
100000004569484100,3,False,2,4,98312.0,156000.0,3,4,1.586784929611848,0,2,0.00031938100409198596,0.002793401699161767,9,0
100000002948492100,3,False,1,0,23660.0,0.0,1,0,0.0,0,1,0.00029225683204655884,0.0,15,0
100000002116705100,3,False,1,0,17600.0,0.0,1,0,0.0,0,1,0.00028831626313090915,0.0,6,1
100000002481974100,3,False,2,2,89447.0,318000.0,2,4,3.5551779265934016,0,2,0.0003316686610389915,3.883678287186913e-05,3,0
100000003920950100,3,False,1,0,323290.0,0.0,1,0,0.0,0,1,0.0003917283702075202,0.0,11,0
100000000733451100,3,False,1,1,70000.0,300000.0,2,1,4.285714285714286,0,2,0.0005412616148555033,2.4570209571998837e-05,14,0
100000005182219100,3,False,2,0,55000.0,0.0,2,0,0.0,0,3,0.000354129497884144,0.0,4,0
100000008633099100,3,False,1,1,19468.0,13500.0,1,1,0.6934456544072324,0,1,0.00029196202177266776,1.922024458454748e-05,11,0
